proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/ReactionNetworkExport.vb,56,0,9,47,1,9,0,1,0,2491,2.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/XML/Area.vb,157,28,16,113,1,13,0,2,0,6407,6.41 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/XML/Map.vb,116,27,17,72,1,3,0,6,0,4033,4.03 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/XML/MapData.vb,29,8,6,15,1,2,0,2,0,883,883 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/GeneLinks.vb,66,4,13,49,2,1,1,1,0,2388,2.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/BLAST/Domain.vb,55,30,7,18,1,0,0,1,2,1929,1.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/BLAST/DomnArch.vb,98,32,17,49,1,0,0,3,0,4093,4.09 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/COGs/COGNames.vb,201,79,26,96,4,10,5,7,0,6551,6.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/COGs/COGs.vb,113,67,9,37,1,0,0,2,0,4671,4.67 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/COGs/COGTable.vb,134,63,12,59,1,9,2,3,0,5292,5.29 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/COGs/ProtFasta.vb,55,11,9,35,1,2,0,4,0,2112,2.11 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/ExportServices/gbEntry.vb,168,18,24,126,1,40,0,3,0,10030,10.03 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/ExportServices/gbExportService.vb,695,99,85,511,1,0,0,22,0,33874,33.87 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/ExportServices/GBFFFeatureDumps.vb,181,19,20,142,1,0,0,8,0,8018,8.02 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/ExportServices/GenbankExportInfo.vb,96,9,17,70,5,8,1,1,0,3340,3.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/ExportServices/Plasmid.vb,29,3,4,22,1,6,0,1,0,1139,1.14 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Abstract.vb,15,8,2,5,1,0,0,0,0,443,443 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/File.vb,372,158,36,178,1,17,0,9,0,16743,16.74 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/GbkParser.vb,161,15,29,117,1,0,1,5,0,6381,6.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/GbkWriter.vb,211,33,40,138,1,0,0,15,0,8466,8.47 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Gene.vb,68,0,11,57,2,3,0,3,0,2604,2.60 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/DataModels/AccessionTypes.vb,161,114,4,43,1,0,0,0,0,5332,5.33 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/DataModels/NameOf.vb,323,55,27,241,1,0,1,13,0,13845,13.85 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/IO.StreamProviders/Compound.vb,68,4,9,55,1,10,0,3,0,2886,2.89 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/IO.StreamProviders/Extensions.vb,84,15,10,59,2,6,1,3,0,3474,3.47 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/IO.StreamProviders/StreamProvider.vb,6,0,2,4,1,0,0,0,0,146,146 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/IO.StreamProviders/Tables.vb,182,55,26,101,5,11,0,8,0,6789,6.79 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/IO.StreamProviders/TSV.vb,124,33,15,76,3,2,2,5,0,5448,5.45 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/XML/ChEBIEntity.vb,84,17,7,60,1,22,0,2,0,3240,3.24 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/XML/EntityList.vb,101,6,19,76,2,2,0,7,0,3549,3.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/XML/Fields.vb,98,11,21,66,7,25,0,6,0,2921,2.92 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Metabolites/Compound.vb,119,29,18,72,1,14,2,5,0,4155,4.16 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Metabolites/Glycan.vb,76,4,11,61,1,4,2,2,0,2553,2.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Module/Module.vb,181,90,15,76,1,5,0,4,0,9504,9.50 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/GeneName.vb,47,0,10,37,1,5,0,2,0,1701,1.70 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/Pathway.vb,192,37,29,126,1,13,1,7,0,7446,7.45 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/PathwayEntry.vb,47,0,10,37,1,6,0,3,0,1697,1.70 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/PathwayMap.vb,144,37,18,89,1,10,1,6,0,5611,5.61 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/PathwayMapDownloads.vb,31,0,6,25,1,0,1,0,0,984,984 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/PathwayMap/PathwayTextParser.vb,42,0,5,37,1,0,0,3,0,1821,1.82 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Reaction/Reaction.vb,176,56,22,98,1,13,1,4,0,6257,6.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Reaction/ReactionClass.vb,67,16,10,41,1,9,0,1,0,2782,2.78 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Pathway/Reaction/ReactionCompoundTransform.vb,26,11,5,10,1,2,0,1,0,790,790 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/Models/Enzyme.vb,28,8,4,16,1,11,0,0,0,886,886 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/Models/Ortholog.vb,58,9,6,43,1,13,0,3,0,2308,2.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/Models/Orthology.vb,64,3,10,51,1,8,0,2,0,2120,2.12 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/Models/SShit.vb,129,0,15,114,2,16,0,3,0,6425,6.42 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/compound.vb,14,0,4,10,1,2,0,1,0,350,350 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/entry.vb,62,41,6,15,1,6,0,1,0,3695,3.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/graphics.vb,20,0,4,16,1,8,0,1,0,685,685 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/link.vb,18,3,5,10,1,1,0,1,0,413,413 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/reaction.vb,53,21,7,25,1,4,0,2,0,2663,2.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/relation.vb,34,20,6,8,1,3,0,0,0,1937,1.94 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Elements/subtype.vb,11,0,4,7,1,2,0,0,0,249,249 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/DataFile/CollectionQuery.vb,84,31,8,45,1,0,0,4,0,3791,3.79 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/DataFile/DataFile.vb,235,53,38,144,1,8,8,13,0,10189,10.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/BindRxns.vb,28,0,4,24,1,1,0,1,0,1259,1.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Compounds.vb,80,17,7,56,1,1,0,4,0,4252,4.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/DNABindSites.vb,27,4,4,19,1,1,0,1,0,1178,1.18 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Enzrxns.vb,34,9,4,21,1,1,0,1,0,1896,1.90 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Genes.vb,66,16,6,44,1,1,0,3,0,3264,3.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Pathways.vb,27,4,4,19,1,1,0,1,0,1186,1.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Promoters.vb,60,10,7,43,1,1,0,2,0,2547,2.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/ProteinFeature.vb,31,5,4,22,1,1,0,1,0,1436,1.44 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Proteins.vb,61,12,6,43,1,1,0,2,0,3693,3.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/ProtLigandCplxes.vb,34,5,4,25,1,1,0,1,0,1903,1.90 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Reactions.vb,85,16,9,60,1,1,0,5,0,4707,4.71 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Regulations.vb,53,10,6,37,1,1,0,3,0,2569,2.57 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Regulons.vb,23,8,3,12,1,1,0,1,0,944,944 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Species.vb,11,0,2,9,1,1,0,0,0,344,344 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/Terminators.vb,21,0,3,18,1,1,0,1,0,895,895 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/TranscriptionUnits.vb,38,16,3,19,1,1,0,1,0,2195,2.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Files/tRNA.vb,15,0,3,12,1,1,0,1,0,505,505 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Parser/FileReader.vb,81,23,11,47,1,0,0,4,0,3202,3.20 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Parser/ObjectModel.vb,54,3,10,41,1,1,0,2,0,2067,2.07 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Reflection/FileStream.vb,372,81,54,237,3,0,2,7,0,17723,17.72 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Reflection/Loader.vb,6,0,2,4,1,0,0,0,0,116,116 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Reflection/MetaCycField.vb,53,33,4,16,2,2,0,1,0,1854,1.85 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/BindReaction.vb,44,14,11,19,1,5,0,0,0,2254,2.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Compound.vb,145,12,17,116,1,14,0,4,0,6072,6.07 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/DNABindSite.vb,66,37,11,18,1,5,0,0,0,3170,3.17 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Enzrxn.vb,128,80,19,29,1,13,0,0,0,6737,6.74 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Gene.vb,123,75,17,31,1,13,0,1,0,6594,6.59 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Pathway.vb,244,185,24,35,1,18,0,1,0,13807,13.81 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Promoter.vb,122,79,10,33,1,9,0,0,0,5744,5.74 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Protein.vb,267,160,32,75,3,26,0,3,0,13121,13.12 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/ProteinFeature.vb,114,82,13,19,1,7,0,0,0,6657,6.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/ProtLigandCplxe.vb,73,32,14,27,1,10,0,0,0,3830,3.83 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Reaction.vb,256,182,14,60,1,14,0,3,0,15488,15.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Regulation.vb,198,147,18,33,3,14,0,0,0,11607,11.61 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Regulon.vb,11,0,2,9,1,1,0,0,0,296,296 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Specie.vb,95,30,16,49,1,15,0,3,0,6403,6.40 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/Terminator.vb,31,9,8,14,1,5,0,0,0,1573,1.57 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/TransUnit.vb,68,42,9,17,1,3,0,1,0,3634,3.63 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/tRNA.vb,30,8,8,14,1,3,0,0,0,1110,1.11 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/ACCESSION.vb,148,8,28,112,4,13,4,6,0,4934,4.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/COMMENT.vb,38,4,10,24,1,1,0,1,0,1242,1.24 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/DBLINK.vb,71,11,13,47,1,4,0,2,0,2343,2.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/KeyWord.vb,108,0,20,88,2,3,5,6,0,3980,3.98 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/ORIGIN.vb,149,44,22,83,1,5,0,5,0,5696,5.70 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/REFERENCE.vb,108,8,19,81,2,8,0,4,0,4606,4.61 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/Extensions.vb,15,0,3,12,1,0,0,1,0,502,502 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/Fasta.vb,90,12,15,63,4,11,4,2,0,3213,3.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/GeneBrief.vb,188,56,20,112,1,12,1,8,0,7394,7.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/ProteinTable/ProteinDescription.vb,71,27,6,38,1,12,0,3,0,2391,2.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/ProteinTable/ProteinTable.vb,62,0,9,53,1,1,0,3,0,2497,2.50 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/ObjectBase/Citation.vb,94,51,10,33,1,0,0,1,0,4252,4.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/ObjectBase/IComplexes.vb,19,10,2,7,1,1,0,0,0,600,600 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/DataFiles/Slots/ObjectBase/Object.vb,223,83,20,120,2,12,4,4,0,8776,8.78 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/CDS.vb,89,16,13,60,2,9,1,2,0,3434,3.43 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/Feature.vb,363,62,57,244,1,8,5,16,0,14912,14.91 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/FEATURES.vb,147,36,19,92,1,1,5,5,0,5679,5.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/Location.vb,179,40,29,110,2,10,0,3,0,6552,6.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/ParserHelper.vb,124,15,19,90,1,0,1,4,0,4376,4.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/Qualifier.vb,172,131,1,40,1,0,0,0,0,6077,6.08 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/Features/SearchInvoker.vb,51,11,9,31,3,1,1,3,0,1754,1.75 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/SOURCE/ORGANISM.vb,43,0,9,34,1,2,0,3,0,1489,1.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/GBK/Keywords/SOURCE/SOURCE.vb,71,15,15,41,1,3,0,2,0,2366,2.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/DbAPI.vb,99,14,12,73,2,2,0,5,0,3729,3.73 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/PTT.vb,397,109,54,234,1,8,2,20,0,17132,17.13 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/PTTDbLoader.vb,283,58,38,187,1,6,3,13,0,12859,12.86 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/PTTFileReader.vb,33,4,5,24,1,0,0,1,0,1379,1.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/PTTFileWriter.vb,63,0,9,54,1,0,4,1,0,2674,2.67 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/RNT.vb,10,0,2,8,2,0,0,0,0,209,209 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/TabularFormat/FeatureBriefs/PTT/Rpt.vb,114,12,15,87,1,15,0,7,0,4945,4.95 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,<project>,53873,13904,7172,32797,632,1961,381,1847,19,2220380,2.22 MB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/Test/test.vbproj,chebiTest.vb,27,0,9,18,1,0,1,0,0,897,897 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/Test/test.vbproj,gbTest.vb,20,0,4,16,1,0,2,0,0,760,760 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/Test/test.vbproj,htextTest.vb,63,47,16,0,0,0,0,0,0,1887,1.89 KB
